Keytag,"Stock No","Reg No","Reg Date",Make,Model,Variant,Colour,Mileage,Body,Doors,Fuel,Gbox,FSH,RFL,MOT,Price,Status,"Location "
0,14342,CK72AVD,21/12/2022,MAXUS,"DELIVER 9","2.0 D20 Panel Van 5dr Diesel Manual FWD L3 H3 Euro 6 (s/s) (163 ps)  ",WHITE,36100,"PANEL VAN",5,Diesel,Manual,N,345.00,"Not set","0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14217,KS21JZN,30/07/2021,MERCEDES-BENZ,VITO,"1.7 114 CDI Progressive FWD 136 BHP L2 LWB Refrigerated Van Euro 6 ULEZ Compliant   ",WHITE,76826,"Temperature Controlled",5,Diesel,Manual,N,345.00,18/06/2026,"12990.00 comm","Subject to","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14260,NL71WCJ,28/10/2021,MERCEDES-BENZ,VITO,"2.0 114 CDI Progressive G-Tronic RWD 136 BHP L2 LWB Euro 6 ULEZ Compliant   ",WHITE,85759,"PANEL VAN",6,Diesel,Auto,N,345.00,28/10/2026,"12990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,12802,KN72PUK,08/09/2022,MERCEDES-BENZ,SPRINTER,"2.0 315 CDI PREMIUM FWD 150 BHP L2 H2 Euro 6 ULEZ Free   ",SILVER,28720,"PANEL VAN",5,Diesel,Manual,N,345.00,07/07/2026,"22990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,13992,YC72VUO,24/10/2022,MERCEDES-BENZ,SPRINTER,"2.0 315 CDI PREMIUM RWD 150 BHP L3 H2 Euro 6 ULEZ Free   ",WHITE,32595,"PANEL VAN",5,Diesel,Manual,N,345.00,11/01/2027,"25990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14126,NK71YFP,22/10/2021,MERCEDES-BENZ,SPRINTER,"2.1 314 CDI Progressive RWD 145 BHP L3 LWB Tipper Euro 6 ULEZ Free   ",WHITE,82079,TIPPER,4,Diesel,Manual,N,345.00,23/10/2026,"14490.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14128,ND21VTZ,27/05/2021,MERCEDES-BENZ,SPRINTER,"2.0 317 CDI Progressive Panel Van 5dr Diesel Manual RWD L2 H2 Euro 6 (s/s) (170 ps)  ",WHITE,92095,"PANEL VAN",5,Diesel,Manual,N,345.00,26/05/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14130,NG21CZR,21/06/2021,MERCEDES-BENZ,SPRINTER,"2.0 315 CDI Progressive Panel Van 5dr Diesel Manual RWD L2 H2 Euro 6 (s/s) (150 ps)  ",WHITE,99426,"PANEL VAN",5,Diesel,Manual,N,345.00,12/05/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14136,ND21WVU,25/06/2021,MERCEDES-BENZ,SPRINTER,"2.1 314 CDI Progressive RWD 145 BHP L3 LWB 7 Seats Tipper Euro 6 ULEZ Free   ",WHITE,84560,TIPPER,4,Diesel,Manual,N,345.00,17/07/2026,"14490.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14139,ND21DVK,20/04/2021,MERCEDES-BENZ,SPRINTER,"2.0 317 CDI Progressive Panel Van 5dr Diesel Manual RWD L2 H2 Euro 6 (s/s) (170 ps)  ",WHITE,103184,"PANEL VAN",5,Diesel,Manual,N,345.00,19/04/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14143,ND21VOV,26/07/2021,MERCEDES-BENZ,SPRINTER,"2.1 314 CDI Chassis Cab 2dr Diesel Manual RWD L3 Euro 6 (s/s) (143 ps)  ",WHITE,67804,"CHASSIS CAB",2,Diesel,Manual,N,345.00,04/06/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14161,ND70MTF,14/01/2021,MERCEDES-BENZ,SPRINTER,"2.0 315 CDI Progressive Panel Van 5dr Diesel Manual RWD L2 H2 Euro 6 (s/s) (150 ps)  ",WHITE,92467,"PANEL VAN",5,Diesel,Manual,N,345.00,19/01/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14162,ND71ASU,26/10/2021,MERCEDES-BENZ,SPRINTER,"2.1 314 CDI Progressive RWD 145 BHP L3 LWB Tipper Euro 6 ULEZ Compliant   ",WHITE,67858,TIPPER,4,Diesel,Manual,N,345.00,25/10/2025,"14990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14178,LL71AHJ,14/02/2022,MERCEDES-BENZ,SPRINTER,"2.1 314 CDI Progressive Chassis Cab 2dr Diesel Manual RWD L3 Euro 6 (s/s) (143 ps)  ",WHITE,54000,"CHASSIS CAB",2,Diesel,Manual,N,345.00,19/02/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14215,YH70LVT,05/11/2020,MERCEDES-BENZ,SPRINTER,"2.1 314 CDI Panel Van 5dr Diesel Manual FWD L2 H2 Euro 6 (143 ps)  ",WHITE,101000,"PANEL VAN",5,Diesel,Manual,N,345.00,16/12/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14291,NK70XLP,09/10/2020,MERCEDES-BENZ,SPRINTER,"2.1 316 CDI Chassis Double Cab 4dr Diesel Manual RWD L3 Euro 6 (163 ps)  ",WHITE,128740,"CHASSIS CAB",4,Diesel,Manual,N,345.00,09/10/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,10560,YY14TTV,20/05/2014,MERCEDES-BENZ,C-CLASS,"2.1 C220 BLUETEC AMG LINE PREMIUM PLUS 4d 170 BHP  ",SILVER,53000,Saloon,4,Diesel,Auto,N,345.00,11/12/2026,,"In Stock","Stanmore 2",ACTIONSEditEXPEnq/SellInfoSmanImages
0,13341,GY69WNR,18/11/2019,MERCEDES-BENZ,A-CLASS,"2.0 A35 AMG Premium SpdS DCT 4MATIC 306 BHP Petrol Hatchback Euro 6 ULEZ Free   ",BLUE,47188,Hatchback,5,Petrol,Auto,N,,25/11/2026,21990.00,"In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14201,YH73VXM,30/10/2023,NISSAN,TOWNSTAR,"1.3 TCe Acenta 130 BHP Petrol SWB L1 Euro 6 ULEZ Free   ",GREY,8984,"PANEL VAN",6,Petrol,Manual,N,345.00,06/10/2026,"13790.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14316,YE21KNA,31/03/2021,NISSAN,NV250,"1.5 dCi Acenta 80 BHP SWB L1 Euro 6 ULEZ Free   ",WHITE,64423,"PANEL VAN",4,Diesel,Manual,N,345.00,02/02/2027,"6990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,10431,VU11XXN,11/08/2011,NISSAN,LEAF,"0.0 EV AUTO 5d AUTO 107 BHP  ",WHITE,54379,Hatchback,5,Electric,Auto,N,0.00,05/08/2025,0.00,"Off-site R","Stanmore 2",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14175,MF71XFG,28/02/2022,PEUGEOT,PARTNER,"1.5 BlueHDi 1000 Professional Premium Standard Panel Van 5dr Diesel Manual SWB Euro 6 (100 bhp)  ",WHITE,119000,"PANEL VAN",5,Diesel,Manual,N,345.00,27/02/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14193,MD71ZXB,28/02/2022,PEUGEOT,PARTNER,"1.5 BlueHDi 1000 Professional Premium Standard Panel Van 5dr Diesel Manual SWB Euro 6 (100 bhp)  ",WHITE,68000,"PANEL VAN",5,Diesel,Manual,N,345.00,27/02/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14270,MD71ZWV,28/02/2022,PEUGEOT,PARTNER,"1.5 BlueHDi 1000 Professional Premium Standard Panel Van 5dr Diesel Manual SWB Euro 6 (100 bhp)  ",WHITE,74000,"PANEL VAN",5,Diesel,Manual,N,345.00,27/02/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14323,ML71GKK,28/02/2022,PEUGEOT,PARTNER,"1.5 BlueHDi 1000 Professional Premium Standard Panel Van 5dr Diesel Manual SWB Euro 6 (100 bhp)  ",WHITE,68000,"PANEL VAN",5,Diesel,Manual,N,345.00,27/02/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14355,MD71ZWW,28/02/2022,PEUGEOT,PARTNER,"1.5 BlueHDi 1000 Professional Premium Standard Panel Van 5dr Diesel Manual SWB Euro 6 (100 bhp)  ",WHITE,60000,"PANEL VAN",5,Diesel,Manual,N,345.00,26/01/2027,"0.00 comm","In Stock","With Supplier",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14356,MD71ZXE,28/02/2022,PEUGEOT,PARTNER,"1.5 BlueHDi 1000 Professional Premium Standard Panel Van 5dr Diesel Manual SWB Euro 6 (100 bhp)  ",WHITE,60000,"PANEL VAN",5,Diesel,Manual,N,345.00,27/02/2026,"0.00 comm","In Stock","With Supplier",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14244,BP72VKT,31/12/2022,PEUGEOT,EXPERT,"1.5 BlueHDi 1000 Professional Premium Standard 100 BHP MWB Euro 6 ULEZ Free   ",WHITE,28753,"PANEL VAN",6,Diesel,Manual,N,345.00,30/12/2026,"12690.00 comm","Subject to","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14298,KS74LHM,31/10/2024,PEUGEOT,EXPERT,"1.5 BlueHDi Asphalt 120 BHP LWB Euro 6 ULEZ Compliant   ",WHITE,13819,"PANEL VAN",6,Diesel,Manual,N,345.00,31/10/2027,"19990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14153,AF72CYP,24/11/2022,PEUGEOT,E-EXPERT,"e 1200 75kWh Professional Standard Panel Van 6dr Electric Auto MWB (136 ps)  ",PURPLE,47206,"PANEL VAN",6,Electric,Auto,N,0.00,15/10/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14243,AF72CXG,13/12/2022,PEUGEOT,E-EXPERT,"e 1200 75kWh Professional Standard Panel Van 6dr Electric Auto MWB (136 ps)  ",PURPLE,17958,"PANEL VAN",6,Electric,Auto,N,0.00,02/10/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14150,MD22EEO,30/06/2022,PEUGEOT,BOXER,"2.2 BlueHDi 435 Professional 140 BHP L4 H2 Euro 6 ULEZ free   ",WHITE,56633,"PANEL VAN",5,Diesel,Manual,N,345.00,01/10/2026,"13990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14151,MM22DJX,23/06/2022,PEUGEOT,BOXER,"2.2 BlueHDi 435 Professional 140 BHP L4 H2 Euro 6 ULEZ free   ",WHITE,66544,"PANEL VAN",5,Diesel,Manual,N,345.00,30/07/2026,"12990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14173,MT22KFP,30/04/2022,PEUGEOT,BOXER,"2.2 BlueHDi 435 Professional 140 BHP L4 H2 Euro 6 ULEZ Compliant   ",WHITE,79957,"PANEL VAN",5,Diesel,Manual,N,345.00,09/02/2027,"11990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14212,MW22GSU,31/05/2022,PEUGEOT,BOXER,"2.2 BlueHDi 435 Professional 140 BHP L4 H2 Euro 6 ULEZ Compliant   ",WHITE,81939,"PANEL VAN",5,Diesel,Manual,N,345.00,30/05/2026,"11990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14213,HN71NXG,05/11/2021,PEUGEOT,BOXER,"2.2 BlueHDi 335 Built for Business Curtainside Chassis Cab 4dr Diesel Manual L4 Euro 6 (s/s) (140 ps)  ",WHITE,85937,"CHASSIS CAB",4,Diesel,Manual,N,345.00,25/01/2027,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14261,MM22WSD,30/06/2022,PEUGEOT,BOXER,"2.2 BlueHDi 435 Professional Panel Van 5dr Diesel Manual L4 H2 Euro 6 (s/s) (140 ps)  ",WHITE,65000,"PANEL VAN",5,Diesel,Manual,N,345.00,29/06/2026,"0.00 comm","In Stock","With Supplier",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14293,MD22FEG,30/06/2022,PEUGEOT,BOXER,"2.2 BlueHDi 435 Professional Panel Van 5dr Diesel Manual L4 H2 Euro 6 (s/s) (140 ps)  ",WHITE,40000,"PANEL VAN",5,Diesel,Manual,N,345.00,10/07/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14354,LA16GSO,26/05/2016,RENAULT,TRAFIC,"1.6 dCi ENERGY 27 Business Panel Van 5dr Diesel Manual SWB Standard Roof Euro 5 (s/s) (120 ps)  ",WHITE,130000,"PANEL VAN",4,Diesel,Manual,N,345.00,09/09/2026,,"In Stock","Stanmore PDI",ACTIONSEditEXPEnq/SellInfoSmanImages
0,13626,HN16NNL,31/03/2016,RENAULT,CLIO,"0.9 TCe Dynamique Nav 90 BHP Petrol Hatchback Euro 6 ULEZ Free  ",RED,80000,Hatchback,5,Petrol,Manual,N,20.00,12/08/2026,3490.00,"In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14073,LV10CVL,31/03/2010,SAAB,9-3,"1.8T Vector Sport Convertible 2dr Petrol Auto Euro 4 (150 ps)  ",BLACK,122000,Convertible,2,Petrol,Auto,N,140.00,24/11/2026,,"In Stock","Stanmore PDI",ACTIONSEditEXPEnq/SellInfoSmanImages
0,01616,PE14DHK,07/08/2014,"TAIWAN GOLDEN BEE","DELIVERY 125","124cc DELIVERY 125   ",RED,0,MOPED,0,Petrol,other,N,335.00,07/08/2017,0.00,"Off-site R","Stanmore 2",ACTIONSEditEXPEnq/SellInfoSmanImages
,13898,CV22ODG,25/05/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active 100 BHP SWB Euro 6 ULEZ Free  ",WHITE,103207,"PANEL VAN",6,Diesel,Manual,N,345.00,24/05/2026,"6990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14210,CV22JWU,31/03/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active Short Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (100 bhp)  ",WHITE,65000,"PANEL VAN",5,Diesel,Manual,N,345.00,30/03/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14252,CV22LVJ,11/05/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active Short Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (100 bhp)  ",WHITE,50000,"PANEL VAN",5,Diesel,Manual,N,345.00,10/05/2026,"0.00 comm","In Stock","With Supplier",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14255,CV22KYB,31/03/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active Short Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (100 bhp)  ",WHITE,40000,"PANEL VAN",5,Diesel,Manual,N,345.00,31/03/2025,"0.00 comm","In Stock","With Supplier",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14292,CV22GUO,31/03/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active Short Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (100 bhp)  ",WHITE,51000,"PANEL VAN",5,Diesel,Manual,N,345.00,30/03/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14310,CV22OWA,11/05/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active Short Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (100 bhp)  ",WHITE,50000,"PANEL VAN",5,Diesel,Manual,N,345.00,21/05/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14333,CV22OFX,11/05/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active Short Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (100 bhp)  ",WHITE,73000,"PANEL VAN",5,Diesel,Manual,N,345.00,10/05/2026,"0.00 comm","In Stock","With Supplier",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14335,CV22KLA,31/03/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active Short Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (100 bhp)  ",WHITE,68000,"PANEL VAN",5,Diesel,Manual,N,345.00,30/03/2026,"0.00 comm","In Stock","With Supplier",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14340,CV22GUA,31/03/2022,TOYOTA,"PROACE CITY","1.5 BlueHDi Active Short Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (100 bhp)  ",WHITE,46000,"PANEL VAN",5,Diesel,Manual,N,345.00,26/02/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14146,AE13VFY,06/03/2013,TOYOTA,PRIUS,"1.8 VVT-h T3 Hatchback 5dr Petrol Hybrid CVT Euro 5 (s/s) (136 ps)  ",BLACK,220000,Hatchback,5,"P Hyb",Auto,N,,14/02/2026,,"In Stock","Stanmore PDI",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14144,DV71JCJ,25/10/2021,VAUXHALL,MOVANO,"2.3 CDTi 3500 BiTurbo Edition FWD 135 BHP L3 H2 Euro 6 ULEZ Free   ",WHITE,82178,"PANEL VAN",5,Diesel,Manual,N,345.00,20/07/2026,"8490.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14157,DN71CGV,26/11/2021,VAUXHALL,MOVANO,"2.3 CDTi 3500 BiTurbo Edition Panel Van 5dr Diesel Manual FWD L3 H2 Euro 6 (135 ps)  ",WHITE,34181,"PANEL VAN",5,Diesel,Manual,N,345.00,20/08/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14194,DY21JZD,31/03/2021,VAUXHALL,COMBO,"1.5 Turbo D 2300 Dynamic 100 BHP L2 H1 Euro 6 ULEZ Free   ",WHITE,44762,"PANEL VAN",6,Diesel,Manual,N,345.00,02/02/2027,10490.00,"In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,R0463,GY73NDN,03/01/2024,VOLKSWAGEN,TRANSPORTER,"2.0 TDI T30 Startline 110 BHP SWB Euro 6 ULEZ Free   ",GREY,31157,"PANEL VAN",5,Diesel,Manual,N,345.00,03/01/2027,"19990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14289,EK18OGV,04/04/2018,VOLKSWAGEN,TRANSPORTER,"2.0 BiTDI T32 BlueMotion Tech Highline Panel Van 5dr Diesel DSG 4Motion LWB Euro 6 (s/s) (204 ps)  ",SILVER,126025,"PANEL VAN",5,Diesel,Auto,N,345.00,28/04/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14022,FN72OXP,21/09/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Panel Van 5dr Diesel Automatic FWD LWB High Roof Euro 6 (s/s) (140 ps)  ",WHITE,129790,"PANEL VAN",5,Diesel,Auto,N,345.00,20/09/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14023,FN72OYR,01/09/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Automatic 140 BHP FWD LWB High Roof Euro 6 ULEZ Free    ",WHITE,125399,"PANEL VAN",5,Diesel,Auto,N,345.00,31/08/2026,"16990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14029,LX23CKC,22/05/2023,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Automatic FWD 140 BHP LWB High Roof Euro 6 ULEZ Free   ",WHITE,113626,"PANEL VAN",5,Diesel,Auto,N,345.00,22/05/2026,"18990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14033,LX23COA,26/06/2023,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Panel Van 5dr Diesel Automatic FWD LWB High Roof Euro 6 (s/s) (140 ps)  ",WHITE,139612,"PANEL VAN",5,Diesel,Auto,N,345.00,26/06/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14035,LX72BVK,30/09/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Automatic 140 BHP FWD LWB High Roof Euro 6 ULEZ Free    ",WHITE,173678,"PANEL VAN",5,Diesel,Auto,N,345.00,29/09/2026,"13990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14050,LX22CFE,18/07/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Automatic 140 BHP FWD LWB High Roof Euro 6 ULEZ Free    ",WHITE,132683,"PANEL VAN",5,Diesel,Auto,N,345.00,17/07/2026,"16490.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14187,FE72ZKD,31/10/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline FWD 140 BHP MWB Euro 6 ULEZ Compliant   ",WHITE,51419,"PANEL VAN",5,Diesel,Manual,N,345.00,05/01/2027,"18990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14188,FE72ZJX,31/10/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Panel Van 5dr Diesel Manual FWD MWB Euro 6 (s/s) (140 ps)  ",WHITE,42000,"PANEL VAN",5,Diesel,Manual,N,345.00,30/10/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14226,FE72ZJN,31/10/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Panel Van 5dr Diesel Manual FWD MWB Euro 6 (s/s) (140 ps)  ",WHITE,48000,"PANEL VAN",5,Diesel,Manual,N,345.00,30/10/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14246,FE72ZJK,31/10/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Panel Van 5dr Diesel Manual FWD MWB Euro 6 (s/s) (140 ps)  ",WHITE,67000,"PANEL VAN",5,Diesel,Manual,N,345.00,17/11/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14269,LX72BVO,21/10/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Automatic FWD 140 BHP MWB Euro 6 ULEZ Free   ",WHITE,108708,"PANEL VAN",5,Diesel,Auto,N,345.00,20/10/2026,"17990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14306,FE72ZKB,31/10/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Panel Van 5dr Diesel Manual FWD MWB Euro 6 (s/s) (140 ps)  ",WHITE,50000,"PANEL VAN",5,Diesel,Manual,N,345.00,30/10/2026,"0.00 comm","In Stock","With Supplier",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14307,FE72ZJZ,31/10/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Panel Van 5dr Diesel Manual FWD MWB Euro 6 (s/s) (140 ps)  ",WHITE,40000,"PANEL VAN",5,Diesel,Manual,N,345.00,30/10/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14339,FE72ZJU,31/10/2022,VOLKSWAGEN,CRAFTER,"2.0 TDI CR35 Trendline Panel Van 5dr Diesel Manual FWD MWB Euro 6 (s/s) (140 ps)  ",WHITE,46000,"PANEL VAN",5,Diesel,Manual,N,345.00,04/11/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14211,FP22YDB,22/08/2022,VOLKSWAGEN,CADDY,"2.0 TDI C20 Commerce Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (102 ps)  ",WHITE,35000,"PANEL VAN",5,Diesel,Manual,N,345.00,31/08/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14248,FN72ONJ,28/12/2022,VOLKSWAGEN,CADDY,"2.0 TDI C20 Commerce Panel Van 5dr Diesel Manual SWB Euro 6 (s/s) (102 ps)  ",WHITE,40000,"PANEL VAN",5,Diesel,Manual,N,345.00,26/11/2026,"0.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14249,FN72OOU,28/12/2022,VOLKSWAGEN,CADDY,"2.0 TDI C20 Commerce 102 BHP SWB Euro 6 ULEZ Compliant    ",WHITE,43582,"PANEL VAN",5,Diesel,Manual,N,345.00,27/12/2026,"12490.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,14257,FL72AZG,31/10/2022,VOLKSWAGEN,CADDY,"2.0 TDI C20 Commerce 102 BHP SWB Euro 6 ULEZ Free   ",WHITE,24449,"PANEL VAN",5,Diesel,Manual,N,345.00,28/09/2026,"14990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
0,R0478,AE74VYX,30/09/2024,VOLKSWAGEN,AMAROK,"2.0 TDI Life Pickup Double Cab Automatic 4WD 205 BHP 4Motion Euro 6 ULEZ Free   ",BLACK,18520,PICKUP,4,Diesel,Auto,N,345.00,30/09/2027,"25990.00 comm","In Stock","Stanmore Retail",ACTIONSEditEXPEnq/SellInfoSmanImages
,,,,,,,,,,,,,,,,,,
